asa.county,asa.states,score_combine,score_infection,score_death,asa_under5yr,asa_15yrto44yr,asa_65andOver,asa_75andOver,asa_bachelor,asa_disabilityrate,asa_employment,asa_highrisk,asa_lessHighSchool,asa_nocomputer,asa_noinsurance,asa_nointernet,asa_poverty,asa_black,asa_white,asa_under5yr_asa_bachelor,asa_under5yr_asa_disabilityrate,asa_under5yr_asa_employment,asa_under5yr_asa_highrisk,asa_under5yr_asa_lessHighSchool,asa_under5yr_asa_nocomputer,asa_under5yr_asa_noinsurance,asa_under5yr_asa_nointernet,asa_under5yr_asa_poverty,asa_under5yr_asa_black,asa_under5yr_asa_white,asa_15yrto44yr_asa_bachelor,asa_15yrto44yr_asa_disabilityrate,asa_15yrto44yr_asa_employment,asa_15yrto44yr_asa_highrisk,asa_15yrto44yr_asa_lessHighSchool,asa_15yrto44yr_asa_nocomputer,asa_15yrto44yr_asa_noinsurance,asa_15yrto44yr_asa_nointernet,asa_15yrto44yr_asa_poverty,asa_15yrto44yr_asa_black,asa_15yrto44yr_asa_white,asa_65andOver_asa_bachelor,asa_65andOver_asa_disabilityrate,asa_65andOver_asa_employment,asa_65andOver_asa_highrisk,asa_65andOver_asa_lessHighSchool,asa_65andOver_asa_nocomputer,asa_65andOver_asa_noinsurance,asa_65andOver_asa_nointernet,asa_65andOver_asa_poverty,asa_65andOver_asa_black,asa_65andOver_asa_white,asa_75andOver_asa_bachelor,asa_75andOver_asa_disabilityrate,asa_75andOver_asa_employment,asa_75andOver_asa_highrisk,asa_75andOver_asa_lessHighSchool,asa_75andOver_asa_nocomputer,asa_75andOver_asa_noinsurance,asa_75andOver_asa_nointernet,asa_75andOver_asa_poverty,asa_75andOver_asa_black,asa_75andOver_asa_white,asa_bachelor_asa_disabilityrate,asa_bachelor_asa_employment,asa_bachelor_asa_highrisk,asa_bachelor_asa_nocomputer,asa_bachelor_asa_nointernet,asa_bachelor_asa_poverty,asa_bachelor_asa_black,asa_bachelor_asa_white,asa_disabilityrate_asa_employment,asa_disabilityrate_asa_highrisk,asa_disabilityrate_asa_lessHighSchool,asa_disabilityrate_asa_nocomputer,asa_disabilityrate_asa_nointernet,asa_disabilityrate_asa_poverty,asa_disabilityrate_asa_black,asa_disabilityrate_asa_white,asa_employment_asa_highrisk,asa_employment_asa_lessHighSchool,asa_employment_asa_nocomputer,asa_employment_asa_nointernet,asa_employment_asa_poverty,asa_employment_asa_black,asa_employment_asa_white,asa_highrisk_asa_lessHighSchool,asa_highrisk_asa_nocomputer,asa_highrisk_asa_nointernet,asa_highrisk_asa_poverty,asa_highrisk_asa_black,asa_highrisk_asa_white,asa_lessHighSchool_asa_nocomputer,asa_lessHighSchool_asa_nointernet,asa_lessHighSchool_asa_poverty,asa_lessHighSchool_asa_black,asa_lessHighSchool_asa_white,asa_nocomputer_asa_poverty,asa_nocomputer_asa_black,asa_nocomputer_asa_white,asa_noinsurance_asa_poverty,asa_nointernet_asa_poverty,asa_nointernet_asa_black,asa_nointernet_asa_white,asa_poverty_asa_black,asa_poverty_asa_white
City of Virginia Beach,VA,-1.455568238,-0.551194716,-0.023512329,0.062014694,0.423380018,0.14725073,0.060141253,0.273689146,0.118,0.501577869,0.0969256,0.046589358,0.013196318,0.064,0.027981617,0.068,0.180452648,0.615406668,0.016972749,0.007317734,0.031105198,0.006010811,0.002889225,0.000818366,0.00396894,0.001735271,0.004216999,0.011190716,0.038164256,0.115874516,0.049958842,0.212358047,0.041036362,0.019725003,0.005587057,0.027096321,0.011846858,0.028789841,0.076400045,0.260550886,0.040300927,0.017375586,0.073857707,0.014272365,0.006860317,0.001943167,0.009424047,0.004120314,0.01001305,0.026571784,0.090619081,0.016460008,0.007096668,0.030165522,0.005829227,0.002801942,0.000793643,0.00384904,0.00168285,0.004089605,0.010852648,0.037011328,0.032295319,0.137276419,0.026527485,0.003611689,0.007658265,0.018610862,0.049387931,0.168430125,0.059186189,0.011437221,0.005497544,0.001557166,0.003301831,0.008024,0.021293412,0.072617987,0.048615736,0.023368191,0.006618981,0.01403496,0.034107295,0.090511055,0.308674365,0.004515701,0.001279061,0.002712135,0.006590941,0.017490481,0.059648661,0.000614808,0.001303646,0.003168076,0.008407173,0.028671402,0.00089735,0.002381311,0.008121102,0.004352,0.00190275,0.005049357,0.017220074,0.01227078,0.041847653
Clarke County ,GA,-0.380648407,0.623044724,-0.026094487,0.055029572,0.533261644,0.112825428,0.042250119,0.298026198,0.131,0.488284203,0.102071986,0.054780217,0.026735551,0.127,0.057265976,0.272,0.280111586,0.625577608,0.016400254,0.007208874,0.026870071,0.005616978,0.003014532,0.001471246,0.006988756,0.003151322,0.014968044,0.015414421,0.034425268,0.15892594,0.069857275,0.260383237,0.054431075,0.029212189,0.014257044,0.067724229,0.030537749,0.145047167,0.149372765,0.333596544,0.033624933,0.014780131,0.055090874,0.011516316,0.006180601,0.00301645,0.014328829,0.006461058,0.030688516,0.03160371,0.070581061,0.012591642,0.005534766,0.020630066,0.004312554,0.002314471,0.00112958,0.005365765,0.002419494,0.011492032,0.011834748,0.026430728,0.039041432,0.145521485,0.030420126,0.007967895,0.017066761,0.081063126,0.083480591,0.186438516,0.063965231,0.01337143,0.007176208,0.003502357,0.007501843,0.035632,0.036694618,0.081950667,0.049840138,0.026748315,0.013054547,0.027962071,0.132813303,0.136774063,0.305459664,0.005591526,0.002728951,0.005845252,0.02776358,0.028591546,0.063853949,0.001464579,0.003137043,0.014900219,0.015344573,0.034269277,0.00727207,0.007488938,0.016725162,0.034544,0.015576345,0.016040863,0.035824312,0.076190351,0.170157109
Clay County ,FL,-0.44168137,-0.298200624,-0.00373028,0.054380348,0.372452703,0.161718023,0.065267364,0.201708536,0.125,0.470112017,0.075100797,0.044551475,0.011365917,0.096,0.021108131,0.085,0.120199588,0.767514093,0.01096898,0.006797544,0.025564855,0.004084007,0.002422725,0.000618083,0.005220513,0.001147868,0.00462233,0.006536495,0.041737683,0.075126889,0.046556588,0.175094491,0.027971495,0.016593317,0.004233267,0.035755459,0.00786178,0.03165848,0.044768661,0.285862699,0.032619906,0.020214753,0.076025586,0.012145152,0.007204776,0.001838074,0.01552493,0.003413565,0.013746032,0.01943844,0.124120862,0.013164984,0.008158421,0.030682972,0.004901631,0.002907757,0.000741823,0.006265667,0.001377672,0.005547726,0.00784511,0.050093622,0.025213567,0.094825607,0.015148472,0.002292602,0.00425769,0.017145226,0.024245283,0.154814144,0.058764002,0.0093876,0.005568934,0.00142074,0.002638516,0.010625,0.015024949,0.095939262,0.035305787,0.020944184,0.005343254,0.009923186,0.039959521,0.056507271,0.360817598,0.003345851,0.000853589,0.001585237,0.006383568,0.009027085,0.05764092,0.000506368,0.000940398,0.003786875,0.005355069,0.034193885,0.000966103,0.001366179,0.008723501,0.00816,0.001794191,0.002537189,0.016200788,0.010216965,0.065238698
Clayton County ,GA,-0.624033226,-0.42808651,-0.005094315,0.076029235,0.43555992,0.096008294,0.030319309,0.122799874,0.106,0.452127587,0.09692872,0.125735656,0.019496606,0.189,0.045135087,0.154,0.687958502,0.166586828,0.00933638,0.008059099,0.034374915,0.007369416,0.009559586,0.001482312,0.014369525,0.003431586,0.011708502,0.052304959,0.012665469,0.053486703,0.046169352,0.196928656,0.042218266,0.054765412,0.00849194,0.082320825,0.019659035,0.067076228,0.29964715,0.072558545,0.011789806,0.010176879,0.043407998,0.009305961,0.012071666,0.001871836,0.018145568,0.004333343,0.014785277,0.066049722,0.015993717,0.003723207,0.003213847,0.013708196,0.002938812,0.003812218,0.000591124,0.005730349,0.001368465,0.004669174,0.020858426,0.005050798,0.013016787,0.055521211,0.011902835,0.002394181,0.005542583,0.018911181,0.084481217,0.020456841,0.047925524,0.010274444,0.01332798,0.00206664,0.004784319,0.016324,0.072923601,0.017658204,0.043824148,0.056848559,0.008814953,0.020406818,0.069627648,0.311045017,0.075318501,0.012187396,0.001889781,0.004374886,0.014927023,0.066682937,0.016147048,0.002451419,0.00567509,0.019363291,0.086500914,0.020945904,0.003002477,0.013412856,0.003247878,0.029106,0.006950803,0.031051067,0.007518911,0.105945609,0.025654372
Cleveland County ,NC,1.714407375,0.538350654,0.030575677,0.052957212,0.367096491,0.189970086,0.076020705,0.133020919,0.171,0.41137554,0.073223274,0.110314762,0.042063565,0.126,0.094275476,0.213,0.208337162,0.745178515,0.007044417,0.009055683,0.021785302,0.0038777,0.005841962,0.002227569,0.006672609,0.004992566,0.011279886,0.011032955,0.039462577,0.048831513,0.0627735,0.151014517,0.026880007,0.040496162,0.015441387,0.046254158,0.034608196,0.078191553,0.076479841,0.273552418,0.025269995,0.032484885,0.078149047,0.013910232,0.020956505,0.007990819,0.023936231,0.01790952,0.040463628,0.039577829,0.141561627,0.010112344,0.012999541,0.031273059,0.005566485,0.008386206,0.003197702,0.009578609,0.007166888,0.01619241,0.015837938,0.056648996,0.022746577,0.054721552,0.009740227,0.005595334,0.01254061,0.028333456,0.027713201,0.099124331,0.070345217,0.01252118,0.018863824,0.00719287,0.016121106,0.036423,0.035625655,0.127425526,0.030122264,0.045380795,0.017303922,0.038782625,0.08762299,0.085704813,0.306548214,0.008077608,0.003080032,0.006903159,0.015596557,0.015255129,0.054564411,0.004640232,0.010399977,0.023497044,0.022982664,0.082204191,0.008959539,0.008763404,0.031344865,0.026838,0.020080676,0.019641085,0.070252059,0.044375816,0.158723024
Cleveland County ,OK,-0.426322013,0.017207413,-0.011531087,0.052053772,0.461146282,0.139067088,0.056250748,0.245244953,0.134,0.503971635,0.083541656,0.061046286,0.018097699,0.08,0.040487441,0.119,0.04484286,0.764782722,0.012765925,0.006975205,0.026233625,0.004348658,0.003177689,0.000942053,0.004164302,0.002107524,0.006194399,0.00233424,0.039809825,0.113093798,0.061793602,0.232404646,0.038524924,0.028151268,0.008345687,0.036891703,0.018670633,0.054876408,0.020679118,0.352676709,0.034105501,0.01863499,0.070085868,0.011617895,0.008489529,0.002516794,0.011125367,0.005630471,0.016548983,0.006236166,0.106356106,0.013795212,0.0075376,0.028348781,0.004699281,0.003433899,0.001018009,0.00450006,0.002277449,0.006693839,0.002522444,0.0430196,0.032862824,0.1235965,0.020488169,0.004438369,0.009929341,0.029184149,0.010997485,0.187559103,0.067532199,0.011194582,0.008180202,0.002425092,0.005425317,0.015946,0.006008943,0.102480885,0.042102625,0.030765597,0.009120727,0.020404522,0.059972625,0.022599529,0.385428799,0.005099908,0.001511912,0.003382388,0.009941457,0.003746247,0.063891215,0.001104797,0.002471608,0.007264508,0.00273749,0.046687145,0.002153626,0.000811553,0.013840808,0.00952,0.004818005,0.001815573,0.030964095,0.0053363,0.091009144
Cobb County ,GA,-0.400767473,-0.238218529,-0.004226024,0.060699265,0.418263191,0.126840941,0.047645108,0.339769858,0.094,0.533786495,0.073452162,0.064747198,0.007155251,0.128,0.018684691,0.081,0.277311709,0.558893679,0.020623781,0.005705731,0.032400448,0.004458492,0.003930107,0.000434318,0.007769506,0.001134147,0.00491664,0.016832617,0.033924436,0.142113225,0.03931674,0.223263243,0.030722336,0.02708137,0.002992778,0.053537688,0.007815118,0.033879318,0.11598928,0.233764654,0.043096729,0.011923048,0.067705981,0.009316741,0.008212596,0.000907579,0.01623564,0.002369984,0.010274116,0.035174478,0.0708906,0.016188372,0.00447864,0.025432315,0.003499636,0.003084887,0.000340913,0.006098574,0.000890234,0.003859254,0.013212546,0.02662855,0.031938367,0.181364562,0.024956831,0.002431139,0.006348495,0.027521358,0.09422216,0.189895226,0.050175931,0.006904503,0.006086237,0.000672594,0.001756361,0.007614,0.026067301,0.052536006,0.039207772,0.03456118,0.003819376,0.009973636,0.043236706,0.148025245,0.298329898,0.004755822,0.000525569,0.001372431,0.005949625,0.020369145,0.041051949,0.000463282,0.001209781,0.005244523,0.017955156,0.0361868,0.000579575,0.001984235,0.003999025,0.010368,0.00151346,0.005181484,0.010442756,0.022462248,0.045270388
Collier County ,FL,0.114467751,0.282720415,-0.004374312,0.041527454,0.284106084,0.328725234,0.171885311,0.278483874,0.124,0.419244379,0.109310941,0.095621743,0.016287263,0.131,0.04000239,0.093,0.066920931,0.885391606,0.011564726,0.005149404,0.017410152,0.004539405,0.003970928,0.000676369,0.005440096,0.001661197,0.003862053,0.002779056,0.036768059,0.079118963,0.035229154,0.119109879,0.031055903,0.027166719,0.004627311,0.037217897,0.011364922,0.026421866,0.019012644,0.251545142,0.091544677,0.040761929,0.137816207,0.035933265,0.03143328,0.005354034,0.043063006,0.013149795,0.030571447,0.021998599,0.291050563,0.047867287,0.021313779,0.07206195,0.018788945,0.016435973,0.002799541,0.022516976,0.006875823,0.015985334,0.011502725,0.152185812,0.034532,0.116752799,0.030441334,0.00453574,0.011140021,0.025899,0.0186364,0.246567284,0.051986303,0.013554557,0.011857096,0.002019621,0.004960296,0.011532,0.008298195,0.109788559,0.045827998,0.040088878,0.006828343,0.016770777,0.038989727,0.028056224,0.371195454,0.010452503,0.001780376,0.004372699,0.010165918,0.00731519,0.09678299,0.001557416,0.003825098,0.008892822,0.006399096,0.084662689,0.001514715,0.001089959,0.014420606,0.012183,0.003720222,0.002676997,0.03541778,0.006223647,0.082341419
Collin County ,TX,-2.280696952,-0.812855531,-0.038161633,0.060703758,0.416147207,0.11266224,0.042148193,0.358757357,0.069,0.526561518,0.06698559,0.047374677,0.005774453,0.111,0.019806133,0.063,0.102740812,0.675516318,0.02177792,0.004188559,0.031964263,0.004066277,0.002875821,0.000350531,0.006738117,0.001202307,0.003824337,0.006236753,0.041006379,0.149295872,0.028714157,0.219127105,0.027875866,0.01971484,0.002403022,0.04619234,0.008242267,0.026217274,0.042755302,0.281114229,0.040418407,0.007773695,0.0593236,0.007546747,0.005337337,0.000650563,0.012505509,0.002231403,0.007097721,0.01157501,0.076105182,0.015120974,0.002908225,0.022193616,0.002823322,0.001996757,0.000243383,0.004678449,0.000834793,0.002655336,0.00433034,0.028471792,0.024754258,0.188907818,0.024031573,0.002071627,0.007105596,0.022601713,0.036859022,0.242346449,0.036332745,0.004622006,0.003268853,0.000398437,0.001366623,0.004347,0.007089116,0.046610626,0.035272034,0.024945682,0.003040605,0.010429147,0.033173376,0.054099358,0.355700898,0.003173421,0.000386805,0.001326726,0.004220092,0.006882154,0.045249859,0.000273563,0.000938309,0.002984605,0.004867313,0.032002367,0.000363791,0.000593272,0.003900737,0.006993,0.001247786,0.002034898,0.013379366,0.006472671,0.042557528
Columbia County ,FL,2.845538644,1.73500166,0.028872264,0.049898167,0.372108919,0.185475546,0.076207349,0.106520102,0.179,0.388583545,0.102349134,0.118098373,0.020380549,0.157,0.062383171,0.141,0.152540245,0.73655944,0.005315158,0.008931772,0.019389607,0.005107034,0.005892892,0.001016952,0.007834012,0.003112806,0.007035642,0.007611479,0.036752966,0.03963708,0.066607497,0.144595403,0.038085026,0.043945458,0.007583784,0.0584211,0.023213334,0.052467358,0.056761586,0.274080337,0.019756874,0.033200123,0.072072745,0.018983262,0.02190436,0.003780093,0.029119661,0.011570553,0.026152052,0.028292485,0.136613764,0.008117615,0.013641115,0.029612922,0.007799756,0.008999964,0.001553148,0.011964554,0.004754056,0.010745236,0.011624688,0.056131242,0.019067098,0.041391959,0.01090224,0.002170938,0.006645062,0.015019334,0.016248602,0.078458387,0.069556455,0.018320495,0.021139609,0.003648118,0.011166588,0.025239,0.027304704,0.13184414,0.039771189,0.045891084,0.007919546,0.024241074,0.05479028,0.059274629,0.286214878,0.012087266,0.002085932,0.006384864,0.014431228,0.015612362,0.075386221,0.00240691,0.007367351,0.016651871,0.018014755,0.086986471,0.002873657,0.003108854,0.015011486,0.022137,0.008796027,0.009515944,0.045948913,0.021508175,0.103854881
Columbia County ,GA,-1.402197006,-0.516136907,-0.023036208,0.053511492,0.412286075,0.140829792,0.053224345,0.2805429,0.118,0.490887859,0.064633664,0.058450426,0.013719259,0.09,0.034470437,0.041,0.164599206,0.723081537,0.015012269,0.006314356,0.026268142,0.003458644,0.00312777,0.000734138,0.004816034,0.001844565,0.002193971,0.008807949,0.038693172,0.115663931,0.048649757,0.202386229,0.02664756,0.024098297,0.005656259,0.037105747,0.014211681,0.016903729,0.067861961,0.298116449,0.039508798,0.016617915,0.069131635,0.009102345,0.008231561,0.00193208,0.012674681,0.004854464,0.005774021,0.023180472,0.101831422,0.014931712,0.006280473,0.026127185,0.003440084,0.003110986,0.000730199,0.004790191,0.001834666,0.002182198,0.008760685,0.038485541,0.033104062,0.137715104,0.018132516,0.003848841,0.009670436,0.011502259,0.046177139,0.202855391,0.057924767,0.007626772,0.00689715,0.001618873,0.004067512,0.004838,0.019422706,0.085323621,0.031727881,0.028692604,0.006734618,0.016921119,0.020126402,0.080799752,0.354951948,0.003777865,0.000886726,0.002227951,0.00264998,0.01063865,0.046735409,0.000801897,0.002014812,0.002396467,0.009620894,0.042264424,0.00056249,0.002258179,0.009920143,0.00369,0.001413288,0.005673807,0.024924937,0.006748567,0.029646343
Comal County ,TX,-1.141202214,-1.328608499,0.004872277,0.056923737,0.353251093,0.181001095,0.067121613,0.282967051,0.153,0.49241721,0.082043928,0.056033903,0.014134909,0.1,0.021336799,0.056,0,0.910837404,0.016107542,0.008709332,0.028030228,0.004670247,0.003189659,0.000804612,0.005692374,0.00121457,0.003187729,0,0.051848269,0.09995842,0.054047417,0.173946918,0.028982107,0.019794037,0.004993172,0.035325109,0.007537248,0.019782061,0,0.321754309,0.051217346,0.027693168,0.089128054,0.014850041,0.010142198,0.002558434,0.01810011,0.003861984,0.010136061,0,0.164862567,0.018993205,0.010269607,0.033051837,0.005506921,0.003761086,0.000948758,0.006712161,0.00143216,0.00375881,0,0.061136876,0.043293959,0.139337846,0.023215728,0.003999714,0.006037611,0.015846155,0,0.257736974,0.075339833,0.012552721,0.008573187,0.002162641,0.00326453,0.008568,0,0.139358123,0.040399842,0.027592058,0.006960272,0.010506607,0.027575364,0,0.448512013,0.004597242,0.001159683,0.001750555,0.00459446,0,0.074728678,0.000792034,0.001195584,0.003137899,0,0.051037775,0.000791555,0,0.012874604,0.0056,0.001194861,0,0.019434355,0,0.051006895
Comanche County ,OK,-0.941450428,-0.314074192,-0.016310823,0.066518149,0.461941714,0.121557943,0.050609115,0.140108821,0.203,0.389353121,0.085864065,0.072538903,0.019635773,0.135,0.043785042,0.174,0.140042568,0.555143314,0.009319779,0.013503184,0.025899049,0.005711519,0.004825154,0.001306135,0.00897995,0.0029125,0.011574158,0.009315372,0.036927106,0.064722109,0.093774168,0.179858448,0.039664193,0.033508745,0.009070583,0.062362131,0.020226137,0.080377858,0.064691504,0.256443854,0.01703134,0.024676262,0.047328964,0.010437459,0.00881768,0.002386884,0.016410322,0.00532242,0.021151082,0.017023286,0.067482079,0.007090783,0.01027365,0.019704817,0.004345504,0.00367113,0.000993749,0.006832231,0.002215922,0.008805986,0.00708743,0.028095312,0.028442091,0.054551807,0.012030313,0.002751145,0.006134671,0.024378935,0.019621199,0.077780475,0.079038684,0.017430405,0.014725397,0.003986062,0.008888364,0.035322,0.028428641,0.112694093,0.033431442,0.028243248,0.00764525,0.017047843,0.067747443,0.054526011,0.216146782,0.006228485,0.001686007,0.003759562,0.014940347,0.012024624,0.047666862,0.001424357,0.003176119,0.012621769,0.010158534,0.040269487,0.003416625,0.002749844,0.010900668,0.02349,0.007618597,0.00613177,0.024306973,0.024367407,0.096594937
Coryell County ,TX,-1.774619766,-0.441802707,-0.034651206,0.068596859,0.482534792,0.106608208,0.046279838,0.111703598,0.2,0.330779055,0.071546128,0.085976485,0.024410475,0.119,0.038169346,0.105,0.078497979,0.601874893,0.007662516,0.013719372,0.022690404,0.00490784,0.005897717,0.001674482,0.008163026,0.002618297,0.00720267,0.005384715,0.041286727,0.053900872,0.096506958,0.159612403,0.034523496,0.041486645,0.011778903,0.05742164,0.018418037,0.050666153,0.037878006,0.290425576,0.01190852,0.021321642,0.035263762,0.007627404,0.009165799,0.002602357,0.012686377,0.004069166,0.011193862,0.008368529,0.064164804,0.005169624,0.009255968,0.015308401,0.003311143,0.003978978,0.001129713,0.005507301,0.001766471,0.004859383,0.003632874,0.027854673,0.02234072,0.036949211,0.00799196,0.002726738,0.004263653,0.011728878,0.008768507,0.067231591,0.066155811,0.014309226,0.017195297,0.004882095,0.007633869,0.021,0.015699596,0.120374979,0.023665961,0.02843922,0.008074474,0.01262562,0.034731801,0.025965487,0.199087608,0.006151285,0.001746475,0.002730869,0.007512343,0.005616226,0.043061818,0.002098727,0.003281666,0.009027531,0.00674898,0.051747088,0.0025631,0.001916173,0.014692052,0.012495,0.004007781,0.002996217,0.022973171,0.008242288,0.063196864
Coweta County ,GA,-2.037838164,-1.144014301,-0.023238054,0.057060515,0.377478806,0.145216788,0.054703755,0.1920557,0.123,0.491923048,0.070716253,0.07808281,0.016598321,0.085,0.043431711,0.099,0.184870951,0.754984546,0.010958797,0.007018443,0.028069382,0.004035106,0.004455445,0.000947109,0.004850144,0.002478236,0.005648991,0.010548832,0.043079807,0.072496956,0.046429893,0.185690525,0.026693887,0.029474606,0.006265514,0.032085699,0.01639455,0.037370402,0.069784866,0.284990665,0.027889712,0.017861665,0.071435485,0.010269187,0.011338935,0.002410355,0.012343427,0.006307014,0.014376462,0.026846366,0.109636431,0.010506168,0.006728562,0.026910038,0.003868445,0.004271423,0.00090799,0.004649819,0.002375878,0.005415672,0.010113135,0.04130049,0.023622851,0.094476625,0.013581459,0.003187802,0.008341308,0.019013514,0.03550552,0.144999085,0.060506535,0.008698099,0.009604186,0.002041593,0.0053421,0.012177,0.022739127,0.092863099,0.034786955,0.038410734,0.008165097,0.02136506,0.048700382,0.090942282,0.371394299,0.005521724,0.001173771,0.003071328,0.007000909,0.013073381,0.053389678,0.001296044,0.00339127,0.007730198,0.014435243,0.058951315,0.001643234,0.003068547,0.012531476,0.008415,0.004299739,0.008029262,0.032790271,0.018302224,0.07474347
Craighead County ,AR,0.638021582,0.835462463,-0.005133161,0.065357285,0.439953957,0.134874742,0.061604974,0.173947721,0.159,0.45199942,0.083275931,0.075082478,0.024589421,0.087,0.043713519,0.177,0.160805569,0.773601494,0.011368751,0.010391808,0.029541455,0.005442689,0.004907187,0.001607098,0.005686084,0.002856997,0.011568239,0.010509815,0.050560493,0.076528988,0.069952679,0.198858933,0.036637575,0.033032833,0.010818213,0.038275994,0.019231936,0.07787185,0.070747046,0.340349038,0.023461154,0.021445084,0.060963305,0.01123182,0.01012673,0.003316492,0.011734103,0.00589585,0.023872829,0.02168861,0.104339302,0.010716045,0.009795191,0.027845413,0.005130212,0.004625454,0.001514831,0.005359633,0.00269297,0.01090408,0.009906423,0.0476577,0.027657688,0.078624269,0.014485658,0.004277274,0.007603867,0.030788747,0.027971762,0.134566217,0.071867908,0.013240873,0.011938114,0.003909718,0.00695045,0.028143,0.025568085,0.123002638,0.037640673,0.033937237,0.011114404,0.019758485,0.080003897,0.072684024,0.349667427,0.006252563,0.002047707,0.003640284,0.01473984,0.013391233,0.064422385,0.001846235,0.003282119,0.013289599,0.012073681,0.058083917,0.004352328,0.003954116,0.019022413,0.015399,0.007737293,0.007029377,0.033816844,0.028462586,0.136927464
Craven County ,NC,-0.67025942,-0.468483015,-0.005245878,0.06335484,0.38857831,0.197006041,0.073527252,0.152243511,0.143,0.406269887,0.092432861,0.07366432,0.033689384,0.112,0.079656155,0.138,0.201059341,0.661647363,0.009645363,0.009059742,0.025739164,0.005856069,0.004666991,0.002134386,0.007095742,0.005046603,0.008742968,0.012738082,0.041918563,0.059158526,0.055566698,0.157867666,0.035917405,0.028624357,0.013090964,0.043520771,0.030952654,0.053623807,0.078127299,0.257101814,0.029992891,0.028171864,0.080037622,0.018209832,0.014512316,0.006637012,0.022064677,0.015692744,0.027186834,0.039609905,0.130348528,0.011194047,0.010514397,0.029871908,0.006796334,0.005416335,0.002477088,0.008235052,0.005856898,0.010146761,0.014783341,0.048649112,0.021770822,0.061851954,0.014072303,0.00512899,0.012127133,0.021009605,0.03060998,0.100731518,0.058096594,0.013217899,0.010533998,0.004817582,0.01139083,0.019734,0.028751486,0.094615573,0.037552688,0.029927595,0.013686982,0.032361897,0.056065244,0.081684356,0.268807399,0.006809004,0.003114006,0.007362846,0.012755735,0.01858449,0.061157959,0.002481706,0.005867816,0.010165676,0.0148109,0.048739803,0.004649135,0.006773565,0.022290492,0.015456,0.010992549,0.016015614,0.052704285,0.027746189,0.091307336
Creek County ,OK,-0.174771436,-0.524308331,0.009087425,0.055004055,0.354618159,0.185061939,0.077081178,0.124157602,0.156,0.436397192,0.065434412,0.09514555,0.030172534,0.108,0.053619865,0.134,0.021713599,0.779228769,0.006829172,0.008580633,0.024003615,0.003599158,0.005233391,0.001659612,0.005940438,0.00294931,0.007370543,0.001194336,0.042860742,0.04402854,0.055320433,0.154754369,0.023204231,0.03374034,0.010699728,0.038298761,0.019014578,0.047518833,0.007700037,0.276328672,0.022976847,0.028869662,0.080760511,0.012109419,0.01760782,0.005583788,0.019986689,0.009922996,0.0247983,0.004018361,0.144205587,0.009570214,0.012024664,0.03363801,0.005043762,0.007333931,0.002325734,0.008324767,0.004133082,0.010328878,0.00167371,0.060063871,0.019368586,0.054182029,0.00812418,0.003746149,0.006657314,0.016637119,0.002695908,0.096747175,0.068077962,0.010207768,0.014842706,0.004706915,0.008364699,0.020904,0.003387321,0.121559688,0.028555394,0.041521251,0.013167209,0.023399559,0.058477224,0.009475754,0.340053247,0.006225793,0.001974322,0.003508584,0.008768211,0.001420817,0.050988376,0.002870782,0.005101692,0.012749504,0.002065952,0.07414015,0.00404312,0.000655154,0.023511307,0.014472,0.007185062,0.00116428,0.041782141,0.002909622,0.104416655
